means,stddevs
0.18496067979236092,0.6083975937630963
0.1941546419043322,0.55432384990977
0.25994257655875996,0.6363276558463047
0.3372878620255971,0.7184502753393844
0.4206463288999124,0.7957524282719628
0.5231748714456207,1.1509212388439238
0.638217544791096,1.2182325839880508
0.6381809998616239,1.2372502364898472
0.6546304236020603,1.2649860868589122
0.6572264629458143,1.2799010893469378
0.6562883714731585,1.2902865696782382
0.6473542044536551,1.2486200628875481
0.5603006066705671,0.9354262464674422
0.500236237668701,0.9249209747297532
0.5015665180798562,1.0255483410073418
0.4999986394041645,1.194000823735119
0.36071080045247356,1.0874239886799053
0.3532855004810101,1.1060110917785493
0.3437574839798837,1.1061949928690051
0.3488268166827401,1.1183490754863639
0.3434222601529854,1.0711979809991197
0.27641228554620156,0.6726077426372953
0.2689821054210793,0.6628085330889809
0.2753502561619642,0.676295607327024
0.2610727706699076,0.6563956342178413
0.22174352237751727,0.636103067861996
0.22417833673703436,0.6365562203810319
0.20724087514153852,0.5895159419901289
0.21628040400385798,0.6792783964244383
0.2628502035934888,1.0091424520231325
0.2934593819301134,1.0524330396473922
0.17537392153383094,0.46950839756387996
0.16662958574489573,0.4495846815660153
0.15073796131873263,0.419996716667495
0.140631635364454,0.4007534123584744
0.1313796511490749,0.3843077823285348
0.11992127525026923,0.3619649957152751
0.11998750590706618,0.36267267213429183
0.12214880676982112,0.36617664207179534
0.12108266186429562,0.3645638585977615
0.12304925134282375,0.36766099680238046
0.12429899797401658,0.36889225903870176
0.11911146210235715,0.3589811761255179
0.12037789571057657,0.3618109706026827
0.12418097471871255,0.368983816464362
0.12595973450434836,0.37463066314655774
0.1288384404441228,0.3792253245324081
0.1314391125604743,0.3829299214455334
0.1295485140460605,0.3800709224618793
0.13151481116515287,0.3833154873966042
0.13291568513545451,0.38490804779216226
0.12499472347441391,0.3699564938472352
0.12508312846995506,0.3707978848620348
0.12762368698847362,0.3749323324517645
0.12750681068172534,0.37521183171579087
0.12989840082312223,0.378837854932755
0.13104863280021442,0.3793526508913725
0.12318454629402593,0.36299454218898175
0.12393622489259333,0.365074293722869
0.1279539856833384,0.3725089458487848
0.12985717814267791,0.37860374543256026
0.1328620709127707,0.3833584601333579
0.13575463019196346,0.38754171409013105
0.13394479034938597,0.3849390850795238
0.13579902384782663,0.38780107970229594
0.13657094271502462,0.3876429965243595
0.1253601277907592,0.36513856329544786
0.12444598730264979,0.36435503001184266
0.12681175985694898,0.36805460282934166
0.1265336810551513,0.3677616696515342
0.12895551915355744,0.3713274836142707
0.13081056226274337,0.37345310946686483
0.12536932586839247,0.3641997731525016
0.12693493313616022,0.36783839498011267
0.13435240687041974,0.3829888468692619
0.12366738914680364,0.3822867860052281
0.03292257357354512,0.18870237195019718
0.024240532833617594,0.16068529056629544
0.014955624447932617,0.12508165156320306
0.007682104002011613,0.08909586319455595
0.001952353822924592,0.04470372641130823
0.18244256548283508,0.604919448575976
0.19287271324601665,0.5526678314921699
0.2587466915313118,0.6334687655551672
0.33635806906308,0.7155441909047299
0.4173641444495797,0.7894519611080946
0.5015302879990076,1.0060453975750954
0.5880419413449157,0.9266458679308672
0.5230933031630388,0.9102270612790982
0.5198876943956923,0.9948514201256576
0.5204858168229151,1.1518861628250525
0.46431958862418643,1.1280222814393759
0.4521093542133144,1.1427515231468026
0.43337035128537965,1.138496812616875
0.43915461525464516,1.15169783378294
0.44236173079754554,1.1119876833232227
0.3711024017485073,0.7415759196267432
0.27413208434983516,0.6562107887218946
0.2790441051870569,0.6672277888693056
0.26073462324865176,0.6414987468452855
0.22083799524816963,0.6198578405487012
0.22518627962565307,0.6244154051029879
0.21357133400439568,0.5887579575545351
0.22357216318073392,0.6772313038572485
0.2689060245002154,1.0037265432380311
0.29669701530027115,1.0463616157062428
0.17749096367584685,0.4555828301808788
0.16733540889042106,0.43637726307226776
0.14507612848549517,0.3977090513395266
0.13337302524975767,0.3808071125292711
0.12566051586642532,0.37076860173364257
0.12158563253976712,0.36533770570503
0.12356773955757876,0.36849662254594046
0.12487978123777924,0.36981513633263396
0.11976504286562803,0.3600519677512616
0.1211135620077384,0.3630939324148165
0.12485729205041185,0.3702487067810004
0.12648865770204176,0.3757264642432302
0.12936576690951315,0.38026075303501883
0.13194860510028228,0.38395630636811806
0.13001714373242204,0.38098552830888416
0.131955621726741,0.3841815578646041
0.1333492541787102,0.38568060851858693
0.1254641852607081,0.370647159021969
0.1255262779070293,0.37154437376168464
0.12814665055151472,0.37576600450683756
0.1280465286893551,0.37602627426557655
0.13051260301931275,0.3797112421181699
0.131702933217481,0.3803288985182809
0.12380715944629192,0.36403256461253264
0.1244974875417211,0.3659842127855975
0.12848585496457696,0.37347880640243786
0.13024936708117765,0.3793269961945132
0.13317498546580034,0.3839659203083017
0.136103527444781,0.38815554879819275
0.13436270691823404,0.3857121481414045
0.1361709050501337,0.3885295437728301
0.13701805024907557,0.38844543802342407
0.125872723838424,0.3660137256633946
0.12500689012477967,0.36538255129648856
0.12741676397550636,0.3691549097757982
0.12706640492550988,0.36865073864814246
0.1294948323558145,0.37222653516162496
0.13133404307709384,0.3743159943082315
0.12589811413096164,0.3651055306496206
0.1274575143830159,0.36876133992020965
0.13478102829245467,0.3836687984130864
0.12393456069272814,0.3827485570228163
0.03336259701357536,0.19009986745994814
0.02457771321981676,0.16177446576524784
0.015160028671914759,0.12593736561076105
0.007743926778084548,0.08944686170788661
0.0019885389253987097,0.0450371912640774
0.1814963329243524,0.6021235427553754
0.19218645569350098,0.5505925281922381
0.2572826904120702,0.6314731359614938
0.33237267021295674,0.7101560691985235
0.4144086604241331,0.7857499002872564
0.45181076527263764,1.1145131214704234
0.5357763727383105,1.0661027563564767
0.5231917158469586,1.0712848089010305
0.5251006430490769,1.087029002876606
0.512087679584313,1.0795056659231268
0.5130745051259942,1.0892138506153866
0.5083430274849581,1.0706252568974313
0.4703185793544357,0.9312124383991098
0.4783495131417028,0.9716290371187938
0.5046409249281016,1.0730303853507623
0.5325580350909137,1.2357046730528514
0.5519398464613702,1.2689999168748172
0.5662986303657599,1.2907182684035952
0.5580715233970869,1.2865644791523825
0.5705046031655827,1.314638641432125
0.5791668983990014,1.3185212380097928
0.5329396766005383,1.1601191369308357
0.5360899844561483,1.1801230083608114
0.5508691812291838,1.2073167917292487
0.5534920276842797,1.2211822186846333
0.5659178659344426,1.238568661035272
0.566516325699476,1.202468395383489
0.5018554141807774,0.9014713847744434
0.5033983973260535,0.9316709212110708
0.5300798165997777,1.0378353626951364
0.5626374806190994,1.2261560875716249
0.583534141161436,1.2613167873362208
0.5997800377561971,1.2886358736367503
0.5925250034222921,1.2899320731417083
0.6031000265304942,1.306315235342373
0.6044481858456071,1.2665753178689292
0.5277670735492906,0.9043881264546021
0.5223378463809938,0.9020822788249593
0.5345876617616322,0.917722624782013
0.5214116516884554,0.9026097219458185
0.48809792367902954,0.8894199155272521
0.4937723504571928,0.8885424702679006
0.46144490824895074,0.8283692115567237
0.47174180757698053,0.9031413502238692
0.5283291682983507,1.197436144255383
0.56780407905732,1.2477572158393655
0.44924393938327406,0.7737247639779684
0.44516584010282234,0.7592918305487073
0.42164428658934,0.7290360315601495
0.41450880477547997,0.7164131691752565
0.41094298669406987,0.7068452622767557
0.39258101499234926,0.6824267754861355
0.39475367289472474,0.6854284688741457
0.4031211348817574,0.6923312404103805
0.40378881636550756,0.6934628556103023
0.4110585586279509,0.6989290892126293
0.4153242402202339,0.6992812251138396
0.39229486257228674,0.6723311400507016
0.39374606734391654,0.6766447826290847
0.4080527887795507,0.6920985182289007
0.40177828301486357,0.6886486001199987
0.31194792277833766,0.5968375208707564
0.296709856626258,0.5784940287492304
0.26976553875220954,0.5493182600034201
0.2537362355209832,0.5324825870971932
0.2443443910493664,0.5231902348667129
0.21835815753554308,0.495251645350367
0.12381127496758015,0.3624903374433862
0.11771776218282572,0.3537053083809608
0.11024977773373895,0.3428847484501631
0.10566308548097389,0.33570931070986376
0.10136367010763978,0.32825125525743093
0.09491541288135225,0.31575583860868733
0.09599851463415278,0.3190344070176108
0.10280556435569951,0.3359996689075401
0.09328040398136876,0.33930740757742445
0.0023682688540969657,0.04880805005058893
0.0017535718957842961,0.04190875887096402
0.0011368958889832958,0.03373606594888242
0.000647171344871171,0.025440170948094764
0.00019711772727510908,0.014038478260730859
0.17949295113529132,0.6104750353756171
0.19208624387459197,0.5616946342143977
0.2561811700148156,0.6415542486977441
0.3312458045015391,0.7216178929345763
0.4056440618773799,0.7880344238974001
0.563844677707793,1.072056424942306
0.6849293635989517,0.9758378895989954
0.5879461149175436,0.9213780128380896
0.5880622265919212,0.9215694908303057
0.5660840835182752,0.8939277223669871
0.5540065802912454,0.8869156438968565
0.5484357387100964,0.8771960115162968
0.5039940459426667,0.8264165831504389
0.4036978700917938,0.8176497505785154
0.4148839693991427,1.0760524485163667
0.40124049907734743,1.0932857751063816
0.2182854050144096,0.5068911606376126
0.19903884361678037,0.48106888585443647
0.18125648574107933,0.4572908998149665
0.17371936953002526,0.44699022486570905
0.1653396509358774,0.4345886852117358
0.15275103594754916,0.41356131211672814
0.15318521219886383,0.41485096251783754
0.1557745497647822,0.4184598271753462
0.15417192529460783,0.41614721142600725
0.1565565662771082,0.41950790419061673
0.15823718324907277,0.4211243952345108
0.15225323778517216,0.4113414158241263
0.1540124319777983,0.41462325340935324
0.15828674941803045,0.421390800712908
0.15938057851320522,0.4250430034714908
0.16265594873976555,0.4295821268375651
0.1656468307461285,0.43333010714300185
0.16296472528231964,0.4296093808020201
0.16528725112931145,0.433055329119899
0.16705251740252675,0.4348749056107275
0.15819087801228335,0.4204545803131948
0.15858835190981438,0.4218884229255905
0.16170256461970003,0.4262327607014686
0.16103249928208893,0.42545260700592635
0.1638657770633812,0.4292757214895796
0.1655287625124497,0.430449263309971
0.15676364671438708,0.41507889634879286
0.15795024370745223,0.4176603118060567
0.1624394453329797,0.42465506343076603
0.16339031066406012,0.42818651098000293
0.1667540633969742,0.432872239079388
0.17011023727374555,0.4370116050009507
0.16755816429129497,0.43362101069531445
0.16987425823069963,0.4368736787055025
0.17111712317055805,0.4374326790131105
0.15887911461328724,0.4165249678507588
0.15838208108328078,0.41675595864722303
0.16132807467165844,0.4207170631391639
0.16043554629260914,0.41928913967389325
0.16332102147778113,0.4230878820417689
0.16567755097607229,0.4256050090543978
0.15928387500752542,0.41619725894511994
0.1613061926923499,0.42016207868029737
0.16935792897793187,0.43392936760781864
0.15571886653686057,0.4276929552849446
0.057478517259990265,0.2547088964438246
0.04325430865280706,0.21831843547358934
0.027113369095489157,0.17042911027983307
0.013801029568491191,0.12020718642061491
0.003275100356311938,0.05800660140343274
0.960442936239578,6.562541650221187
0.1929269121875721,0.5596892859583183
0.25740073615656145,0.6396313061276326
0.3336328518270879,0.7221198862161095
0.41507146175422455,0.7918993032483497
0.45663721475192637,0.7733871363278517
0.5818999193830101,0.8315652337607297
0.5857491462036241,0.837944197509217
0.597693041168504,0.8468238676097298
0.5893209239196864,0.844380039139048
0.5977749018105214,0.8512106863288386
0.608706086179061,0.8566404683831371
0.5967107134642967,0.8481050693759102
0.598171386183808,0.8503384174096124
0.6044123830593182,0.8515992425236063
0.5635182696423425,0.8149895714242636
0.46887403138226663,0.7536447940810171
0.4718645535616317,0.7573724845244872
0.45126965293539106,0.7413786015425347
0.3574078135038258,0.6656319425877042
0.3466345706981676,0.650880717829199
0.31963582899069004,0.6159558950870608
0.314437655733406,0.6106684812483137
0.320331464534338,0.6172578996426606
0.30683851434359244,0.6082028685052585
0.21609149482997195,0.508995312446082
0.20373699228213818,0.4892453529605992
0.1833097710369087,0.4590253990475085
0.16939571081270904,0.43810109235609046
0.15744709311848187,0.41876396499891316
0.14189040015978113,0.39154192198432847
0.14115851204609706,0.39126283550243157
0.1438012389428256,0.395111093385816
0.14319659465126616,0.39421760517849547
0.14579679449468294,0.397864354522554
0.1479311308217844,0.4003024492525445
0.14196740313732711,0.3909479143575673
0.14375497868441087,0.39473475316097983
0.1513622161816765,0.408776350576344
0.13978122923334385,0.40488106052627126
0.048420547264029556,0.23141390034258436
0.036326132168099566,0.1983785876422319
0.0228010224394188,0.15531971760414923
0.011712278824183424,0.11035475249106103
0.002800421078548591,0.053569736167034115
0.08531509364283972,0.32750950638850784
0.2612430138182788,0.5913598404554229
0.26477190465403166,0.6051555133956265
0.24058060065156123,0.5863899340635438
0.2250494778988973,0.5835432168381973
0.19478872454215548,0.5410213607695736
0.08183925480008652,0.3192831515561077
0.25981270150171326,0.58743924678106
0.26433239846531076,0.6039760715238024
0.24040538739278194,0.5844807034498223
0.22488155113682504,0.5814329859669357
0.19376816521942383,0.5369673127753914
0.07976201851971089,0.3171904738070036
0.2586749060452352,0.5845273675397447
0.2628350009028283,0.6015606587732768
0.23877269487909733,0.5819104468908071
0.2226835029419118,0.5770571003442548
0.19248841801228284,0.535090929741804
0.07889188937127949,0.320885713771646
0.2590316295352569,0.5977558339597955
0.26151567272592086,0.6112509438856922
0.23688702149671703,0.5902390783568289
0.2209430872207374,0.5863618897152876
0.1881471052828833,0.5347838613647481
0.15650097300593604,0.9614961032589594
0.25879218715735625,0.5969830583948509
0.262535872221655,0.6110215193042735
0.23854618378393305,0.5903918552902816
0.22336778144593916,0.5883949536187599
0.19344659232925757,0.5399349808687596
0.09688222725175406,0.31815655925781194
0.00511817921781842,0.0718540486891057
0.2371109913137088,0.6423396914749457
0.0069580871039060955,0.08379834749551304
0.06910421271280925,0.2715899492408106
0.10593282079425828,0.4009809597299916
0.09760743607679005,0.3194221928632203
0.15043276055696986,0.47092528182053656
0.20135831093429013,0.5286468891522843
0.1948307568333452,0.5199194935159412
0.20141646797282226,0.5285816787468699
0.1904026133515202,0.5030415809271527
0.04631553683725517,0.2190185984791522
0.13699373943753157,0.4361505443392414
0.13709874145334985,0.4371515531555029
0.13606704998287109,0.43522110579518664
0.08674241489748538,0.3060919784993057
0.0526956068474448,0.24203230319909946
